Customer_ID,Order_ID,Date,Product_Category,Region,Sales_Channel,Quantity,Unit_Price,Total_Revenue,Profit_Margin,Net_Profit
CUST-01505,106657,2023-08-03,Accessories,Asia,Distributor,3,135.28,405.84,0.22,89.28
CUST-01505,106656,2023-11-01,Wearables,Asia,Online,2,289.69,579.38,0.23,133.26
CUST-01505,106655,2024-01-09,Accessories,Asia,Online,2,64.2,128.4,0.43,55.21
CUST-01505,106654,2024-03-09,Wearables,Asia,Distributor,1,281.22,281.22,0.39,109.68
CUST-01505,106653,2024-05-21,Accessories,Asia,Distributor,2,112.93,225.86,0.35,79.05
CUST-01506,106662,2024-02-11,Laptops,Africa,In-Store,2,1101.33,2202.66,0.44,969.17
CUST-01506,106661,2024-04-21,Smartphones,Africa,Online,1,546.24,546.24,0.24,131.1
CUST-01506,106660,2024-06-02,Wearables,Africa,Online,1,278.58,278.58,0.35,97.5
CUST-01506,106659,2024-07-31,Accessories,Africa,In-Store,3,34.24,102.72,0.22,22.6
CUST-01506,106658,2024-09-01,Laptops,Africa,In-Store,3,1747.59,5242.77,0.25,1310.69
CUST-01507,106670,2021-10-11,Laptops,North America,In-Store,1,1793.54,1793.54,0.28,502.19
CUST-01507,106669,2022-01-21,Laptops,North America,Online,2,1372.47,2744.94,0.37,1015.63
CUST-01507,106668,2022-03-02,Laptops,North America,Distributor,3,1345.81,4037.43,0.43,1736.09
CUST-01507,106667,2022-06-02,Accessories,North America,Online,1,105.01,105.01,0.38,39.9
CUST-01507,106666,2022-07-08,Laptops,North America,Distributor,1,1524.22,1524.22,0.17,259.12
CUST-01507,106665,2022-10-17,Wearables,North America,Online,3,114.4,343.2,0.23,78.94
CUST-01507,106664,2023-01-05,Laptops,North America,Distributor,3,946.04,2838.12,0.38,1078.49
CUST-01507,106663,2023-02-12,Laptops,North America,In-Store,3,1667.2,5001.6,0.25,1250.4
CUST-01508,106677,2022-04-08,Smartphones,Asia,In-Store,2,981.55,1963.1,0.15,294.46
CUST-01508,106676,2022-08-01,Wearables,Asia,Online,2,219.7,439.4,0.29,127.43
CUST-01508,106675,2022-10-15,Smartphones,Asia,Online,3,996.17,2988.51,0.16,478.16
CUST-01508,106674,2023-02-08,Wearables,Asia,Online,3,216.21,648.63,0.31,201.08
CUST-01508,106673,2023-05-20,Wearables,Asia,Distributor,3,216.68,650.04,0.19,123.51
CUST-01508,106672,2023-09-04,Smartphones,Asia,Online,1,1055.1,1055.1,0.35,369.28
CUST-01508,106671,2023-10-19,Accessories,Asia,Online,2,113.69,227.38,0.43,97.77
CUST-01509,106683,2023-06-14,Smartphones,Europe,Online,2,472.3,944.6,0.38,358.95
CUST-01509,106682,2023-08-12,Smartphones,Europe,In-Store,3,814.15,2442.45,0.33,806.01
CUST-01509,106681,2023-11-05,Laptops,Europe,Online,3,1069.01,3207.03,0.36,1154.53
CUST-01509,106680,2024-01-19,Wearables,Europe,In-Store,3,291.97,875.91,0.23,201.46
CUST-01509,106679,2024-04-25,Laptops,Europe,Distributor,3,1572.11,4716.33,0.33,1556.39
CUST-01509,106678,2024-07-08,Laptops,Europe,Online,1,1633.59,1633.59,0.3,490.08
CUST-01510,106684,2024-09-16,Smartphones,Africa,Online,2,738.9,1477.8,0.35,517.23
CUST-01511,106690,2023-02-25,Laptops,Europe,Online,1,1610.58,1610.58,0.45,724.76
CUST-01511,106689,2023-04-16,Smartphones,Europe,Online,1,622.4,622.4,0.38,236.51
CUST-01511,106688,2023-05-05,Accessories,Europe,In-Store,2,99.28,198.56,0.32,63.54
CUST-01511,106687,2023-07-16,Wearables,Europe,In-Store,1,369.53,369.53,0.4,147.81
CUST-01511,106686,2023-08-23,Smartphones,Europe,Distributor,2,545.31,1090.62,0.28,305.37
CUST-01511,106685,2023-10-14,Laptops,Europe,Online,2,1452.15,2904.3,0.38,1103.63
CUST-01512,106698,2023-11-30,Laptops,Africa,In-Store,3,1577.06,4731.18,0.17,804.3
CUST-01512,106697,2023-12-22,Wearables,Africa,In-Store,3,136.72,410.16,0.35,143.56
CUST-01512,106696,2024-04-02,Accessories,Africa,In-Store,1,49.76,49.76,0.23,11.44
CUST-01512,106695,2024-04-21,Wearables,Africa,Online,2,98.1,196.2,0.33,64.75
CUST-01512,106694,2024-05-11,Accessories,Africa,Online,3,71.8,215.4,0.16,34.46
CUST-01512,106693,2024-07-12,Accessories,Africa,Distributor,2,79.77,159.54,0.24,38.29
CUST-01512,106692,2024-09-13,Smartphones,Africa,Distributor,1,853.62,853.62,0.27,230.48
CUST-01512,106691,2024-12-30,Accessories,Africa,In-Store,1,85.48,85.48,0.36,30.77
CUST-01513,106704,2023-05-01,Smartphones,Africa,In-Store,2,1083.75,2167.5,0.37,801.98
CUST-01513,106703,2023-08-14,Accessories,Africa,Online,3,27.76,83.28,0.29,24.15
CUST-01513,106702,2023-09-02,Accessories,Africa,Online,2,48.81,97.62,0.35,34.17
CUST-01513,106701,2023-09-21,Laptops,Africa,Distributor,1,1261.46,1261.46,0.26,327.98
CUST-01513,106700,2024-01-14,Smartphones,Africa,Distributor,1,954.03,954.03,0.24,228.97
CUST-01513,106699,2024-03-28,Smartphones,Africa,In-Store,3,507.27,1521.81,0.24,365.23
CUST-01514,106707,2023-11-06,Accessories,Asia,Distributor,3,108.78,326.34,0.4,130.54
CUST-01514,106706,2023-11-23,Wearables,Asia,Online,1,151.51,151.51,0.22,33.33
CUST-01514,106705,2024-02-19,Wearables,Asia,Online,2,128.85,257.7,0.26,67.0
CUST-01515,106713,2022-03-16,Accessories,Africa,In-Store,3,126.97,380.91,0.23,87.61
CUST-01515,106712,2022-05-26,Accessories,Africa,Online,3,66.01,198.03,0.32,63.37
CUST-01515,106711,2022-06-23,Wearables,Africa,In-Store,3,325.04,975.12,0.23,224.28
CUST-01515,106710,2022-08-16,Laptops,Africa,In-Store,2,1246.5,2493.0,0.16,398.88
CUST-01515,106709,2022-11-19,Laptops,Africa,In-Store,3,705.83,2117.49,0.37,783.47
CUST-01515,106708,2023-01-25,Smartphones,Africa,Distributor,2,520.94,1041.88,0.42,437.59
CUST-01516,106720,2023-01-22,Smartphones,Africa,Online,3,706.06,2118.18,0.32,677.82
CUST-01516,106719,2023-05-20,Smartphones,Africa,Online,1,988.55,988.55,0.45,444.85
CUST-01516,106718,2023-07-05,Accessories,Africa,Online,3,139.81,419.43,0.17,71.3
CUST-01516,106717,2023-09-20,Wearables,Africa,In-Store,2,104.41,208.82,0.43,89.79
CUST-01516,106716,2023-11-10,Smartphones,Africa,In-Store,3,492.47,1477.41,0.32,472.77
CUST-01516,106715,2024-01-06,Wearables,Africa,In-Store,1,253.1,253.1,0.44,111.36
CUST-01516,106714,2024-03-10,Laptops,Africa,In-Store,2,1199.95,2399.9,0.21,503.98
CUST-01517,106727,2023-02-06,Smartphones,Africa,In-Store,3,509.89,1529.67,0.29,443.6
CUST-01517,106726,2023-04-06,Wearables,Africa,In-Store,2,331.83,663.66,0.24,159.28
CUST-01517,106725,2023-06-01,Laptops,Africa,Distributor,3,1297.77,3893.31,0.25,973.33
CUST-01517,106724,2023-07-07,Laptops,Africa,In-Store,1,1127.31,1127.31,0.33,372.01
CUST-01517,106723,2023-09-13,Smartphones,Africa,Online,1,596.1,596.1,0.23,137.1
CUST-01517,106722,2023-10-12,Laptops,Africa,Distributor,2,1326.9,2653.8,0.16,424.61
CUST-01517,106721,2024-01-09,Laptops,Africa,Online,1,1580.07,1580.07,0.3,474.02
CUST-01518,106730,2023-10-05,Wearables,Europe,Online,3,358.14,1074.42,0.35,376.05
CUST-01518,106729,2023-12-03,Smartphones,Europe,In-Store,2,843.8,1687.6,0.2,337.52
CUST-01518,106728,2024-03-22,Wearables,Europe,Online,3,332.66,997.98,0.18,179.64
CUST-01519,106736,2022-07-20,Laptops,North America,Online,1,1397.45,1397.45,0.37,517.06
CUST-01519,106735,2022-10-21,Smartphones,North America,Online,3,914.93,2744.79,0.29,795.99
CUST-01519,106734,2023-02-15,Accessories,North America,In-Store,1,137.12,137.12,0.19,26.05
CUST-01519,106733,2023-03-21,Smartphones,North America,In-Store,2,663.29,1326.58,0.38,504.1
CUST-01519,106732,2023-07-05,Laptops,North America,Distributor,1,1157.91,1157.91,0.2,231.58
CUST-01519,106731,2023-08-26,Laptops,North America,Distributor,2,1159.92,2319.84,0.25,579.96
CUST-01520,106741,2022-04-14,Smartphones,North America,Online,2,1122.29,2244.58,0.3,673.37
CUST-01520,106740,2022-07-07,Wearables,North America,Distributor,2,373.67,747.34,0.26,194.31
CUST-01520,106739,2022-10-17,Laptops,North America,In-Store,2,1387.6,2775.2,0.44,1221.09
CUST-01520,106738,2022-12-17,Smartphones,North America,Distributor,2,941.01,1882.02,0.3,564.61
CUST-01520,106737,2023-03-10,Laptops,North America,In-Store,2,1154.7,2309.4,0.36,831.38
CUST-01521,106743,2023-08-16,Smartphones,Europe,In-Store,2,726.27,1452.54,0.26,377.66
CUST-01521,106742,2023-09-09,Laptops,Europe,In-Store,3,1478.77,4436.31,0.25,1109.08
CUST-01522,106751,2023-05-06,Smartphones,North America,In-Store,1,518.48,518.48,0.21,108.88
CUST-01522,106750,2023-06-04,Wearables,North America,In-Store,1,253.77,253.77,0.17,43.14
CUST-01522,106749,2023-07-28,Wearables,North America,Distributor,1,263.91,263.91,0.34,89.73
CUST-01522,106748,2023-10-10,Smartphones,North America,Distributor,3,1021.87,3065.61,0.29,889.03
CUST-01522,106747,2023-11-23,Smartphones,North America,Online,1,407.25,407.25,0.39,158.83
CUST-01522,106746,2024-01-25,Laptops,North America,In-Store,2,1630.91,3261.82,0.42,1369.96
CUST-01522,106745,2024-02-20,Smartphones,North America,Online,2,982.3,1964.6,0.27,530.44
CUST-01522,106744,2024-05-27,Laptops,North America,In-Store,2,1454.32,2908.64,0.43,1250.72
CUST-01523,106756,2024-01-18,Laptops,Europe,In-Store,3,971.27,2913.81,0.37,1078.11
CUST-01523,106755,2024-05-08,Accessories,Europe,Online,1,142.41,142.41,0.34,48.42
CUST-01523,106754,2024-08-19,Laptops,Europe,Online,1,1568.44,1568.44,0.24,376.43
CUST-01523,106753,2024-11-15,Smartphones,Europe,Online,1,775.6,775.6,0.32,248.19
CUST-01523,106752,2024-12-28,Laptops,Europe,Distributor,3,1418.8,4256.4,0.29,1234.36
CUST-01524,106757,2024-06-25,Accessories,Africa,Distributor,2,57.29,114.58,0.18,20.62
CUST-01525,106763,2023-05-16,Accessories,Africa,Online,2,57.77,115.54,0.33,38.13
CUST-01525,106762,2023-09-05,Accessories,Africa,Online,3,92.57,277.71,0.36,99.98
CUST-01525,106761,2024-01-02,Accessories,Africa,In-Store,3,53.73,161.19,0.4,64.48
CUST-01525,106760,2024-03-10,Wearables,Africa,Distributor,1,280.42,280.42,0.4,112.17
CUST-01525,106759,2024-05-11,Accessories,Africa,Distributor,2,41.1,82.2,0.21,17.26
CUST-01525,106758,2024-07-17,Accessories,Africa,Distributor,1,115.63,115.63,0.16,18.5
CUST-01526,106764,2023-07-31,Laptops,North America,Distributor,3,820.63,2461.89,0.3,738.57
CUST-01527,106772,2022-08-25,Smartphones,Asia,In-Store,3,1095.56,3286.68,0.43,1413.27
CUST-01527,106771,2022-09-28,Smartphones,Asia,In-Store,1,1147.66,1147.66,0.22,252.49
CUST-01527,106770,2022-10-28,Smartphones,Asia,Online,1,956.24,956.24,0.37,353.81
CUST-01527,106769,2022-12-04,Wearables,Asia,In-Store,3,313.27,939.81,0.35,328.93
CUST-01527,106768,2023-02-28,Wearables,Asia,Online,3,262.89,788.67,0.4,315.47
CUST-01527,106767,2023-06-21,Accessories,Asia,In-Store,3,102.43,307.29,0.26,79.9
CUST-01527,106766,2023-08-10,Accessories,Asia,In-Store,1,62.43,62.43,0.24,14.98
CUST-01527,106765,2023-11-02,Laptops,Asia,Distributor,3,1391.95,4175.85,0.29,1211.0
CUST-01528,106775,2024-05-27,Laptops,Europe,Online,1,1536.3,1536.3,0.22,337.99
CUST-01528,106774,2024-08-20,Smartphones,Europe,Online,2,499.64,999.28,0.35,349.75
CUST-01528,106773,2024-10-26,Wearables,Europe,In-Store,3,235.32,705.96,0.18,127.07
CUST-01529,106778,2023-02-14,Accessories,Africa,In-Store,1,125.2,125.2,0.26,32.55
CUST-01529,106777,2023-06-11,Accessories,Africa,Distributor,1,105.71,105.71,0.43,45.46
CUST-01529,106776,2023-09-16,Accessories,Africa,In-Store,3,21.17,63.51,0.34,21.59
CUST-01530,106785,2023-05-12,Accessories,Europe,Distributor,1,127.53,127.53,0.21,26.78
CUST-01530,106784,2023-07-26,Wearables,Europe,In-Store,3,251.57,754.71,0.3,226.41
CUST-01530,106783,2023-09-03,Wearables,Europe,Online,3,276.78,830.34,0.17,141.16
CUST-01530,106782,2023-09-30,Laptops,Europe,In-Store,2,848.43,1696.86,0.33,559.96
CUST-01530,106781,2024-01-23,Smartphones,Europe,Distributor,2,617.96,1235.92,0.22,271.9
CUST-01530,106780,2024-02-12,Laptops,Europe,Online,2,943.01,1886.02,0.35,660.11
CUST-01530,106779,2024-04-19,Smartphones,Europe,In-Store,1,980.11,980.11,0.41,401.85
CUST-01531,106789,2022-08-25,Wearables,Africa,In-Store,2,183.62,367.24,0.33,121.19
CUST-01531,106788,2022-12-01,Accessories,Africa,Online,2,123.67,247.34,0.19,46.99
CUST-01531,106787,2023-01-31,Accessories,Africa,Online,3,100.33,300.99,0.41,123.41
CUST-01531,106786,2023-03-21,Wearables,Africa,In-Store,2,101.26,202.52,0.41,83.03
CUST-01532,106797,2022-09-13,Wearables,Europe,Distributor,2,162.88,325.76,0.4,130.3
CUST-01532,106796,2023-01-03,Accessories,Europe,In-Store,1,46.84,46.84,0.38,17.8
CUST-01532,106795,2023-03-17,Wearables,Europe,Online,3,342.52,1027.56,0.38,390.47
CUST-01532,106794,2023-04-11,Smartphones,Europe,Distributor,2,1091.78,2183.56,0.22,480.38
CUST-01532,106793,2023-06-23,Laptops,Europe,Distributor,1,1082.59,1082.59,0.24,259.82
CUST-01532,106792,2023-07-16,Wearables,Europe,Online,2,203.67,407.34,0.31,126.28
CUST-01532,106791,2023-10-20,Laptops,Europe,Online,2,936.83,1873.66,0.25,468.42
CUST-01532,106790,2023-11-14,Smartphones,Europe,Online,1,693.91,693.91,0.41,284.5
CUST-01533,106802,2023-03-31,Laptops,Africa,Distributor,2,815.24,1630.48,0.39,635.89
CUST-01533,106801,2023-06-04,Accessories,Africa,In-Store,2,126.62,253.24,0.42,106.36
CUST-01533,106800,2023-09-13,Laptops,Africa,In-Store,1,1182.1,1182.1,0.22,260.06
CUST-01533,106799,2023-10-06,Wearables,Africa,Online,2,172.72,345.44,0.27,93.27
CUST-01533,106798,2023-12-22,Wearables,Africa,In-Store,1,349.96,349.96,0.17,59.49
CUST-01534,106805,2023-03-05,Wearables,North America,Online,1,148.71,148.71,0.42,62.46
CUST-01534,106804,2023-04-20,Accessories,North America,Distributor,1,23.98,23.98,0.38,9.11
CUST-01534,106803,2023-06-07,Accessories,North America,In-Store,3,104.24,312.72,0.17,53.16
CUST-01535,106811,2024-01-01,Smartphones,Europe,Online,2,1083.78,2167.56,0.21,455.19
CUST-01535,106810,2024-02-29,Wearables,Europe,Online,1,258.35,258.35,0.33,85.26
CUST-01535,106809,2024-04-02,Laptops,Europe,Online,1,1272.23,1272.23,0.22,279.89
CUST-01535,106808,2024-07-18,Accessories,Europe,Online,1,105.9,105.9,0.19,20.12
CUST-01535,106807,2024-11-01,Accessories,Europe,In-Store,2,143.7,287.4,0.28,80.47
CUST-01535,106806,2025-02-19,Smartphones,Europe,Online,1,569.76,569.76,0.34,193.72
CUST-01536,106819,2023-02-20,Smartphones,Africa,In-Store,3,403.68,1211.04,0.24,290.65
CUST-01536,106818,2023-06-18,Accessories,Africa,Online,1,64.76,64.76,0.39,25.26
CUST-01536,106817,2023-09-28,Wearables,Africa,Distributor,1,104.06,104.06,0.38,39.54
CUST-01536,106816,2023-12-05,Smartphones,Africa,Online,2,617.56,1235.12,0.19,234.67
CUST-01536,106815,2024-02-09,Laptops,Africa,Online,3,706.91,2120.73,0.19,402.94
CUST-01536,106814,2024-04-03,Wearables,Africa,Online,2,324.3,648.6,0.36,233.5
CUST-01536,106813,2024-06-14,Smartphones,Africa,In-Store,3,621.58,1864.74,0.22,410.24
CUST-01536,106812,2024-08-05,Smartphones,Africa,In-Store,3,920.9,2762.7,0.37,1022.2
CUST-01537,106820,2024-11-19,Accessories,Europe,Online,3,90.18,270.54,0.25,67.64
CUST-01538,106825,2024-05-04,Wearables,North America,Distributor,2,245.83,491.66,0.31,152.41
CUST-01538,106824,2024-06-15,Wearables,North America,Distributor,3,261.5,784.5,0.22,172.59
CUST-01538,106823,2024-07-15,Wearables,North America,Distributor,2,124.85,249.7,0.26,64.92
CUST-01538,106822,2024-09-07,Wearables,North America,In-Store,2,157.22,314.44,0.33,103.77
CUST-01538,106821,2024-11-16,Accessories,North America,In-Store,3,72.08,216.24,0.43,92.98
CUST-01539,106827,2024-10-16,Smartphones,Europe,Online,1,497.61,497.61,0.44,218.95
CUST-01539,106826,2024-11-14,Wearables,Europe,Distributor,1,89.34,89.34,0.31,27.7
CUST-01540,106830,2023-12-26,Wearables,North America,In-Store,1,377.19,377.19,0.4,150.88
CUST-01540,106829,2024-02-11,Wearables,North America,Distributor,1,304.38,304.38,0.41,124.8
CUST-01540,106828,2024-03-20,Accessories,North America,In-Store,3,107.61,322.83,0.27,87.16
CUST-01541,106837,2022-02-05,Accessories,Africa,In-Store,2,79.8,159.6,0.35,55.86
CUST-01541,106836,2022-05-31,Wearables,Africa,In-Store,3,218.69,656.07,0.36,236.19
CUST-01541,106835,2022-06-18,Smartphones,Africa,Online,1,1121.05,1121.05,0.22,246.63
CUST-01541,106834,2022-10-04,Smartphones,Africa,In-Store,2,984.85,1969.7,0.16,315.15
CUST-01541,106833,2022-11-27,Smartphones,Africa,Online,2,729.64,1459.28,0.4,583.71
CUST-01541,106832,2023-02-03,Laptops,Africa,Online,3,1334.83,4004.49,0.18,720.81
CUST-01541,106831,2023-02-22,Wearables,Africa,In-Store,3,277.0,831.0,0.39,324.09
CUST-01542,106845,2022-08-16,Accessories,Asia,Online,3,54.31,162.93,0.26,42.36
CUST-01542,106844,2022-10-21,Smartphones,Asia,In-Store,3,788.08,2364.24,0.37,874.77
CUST-01542,106843,2023-02-10,Accessories,Asia,In-Store,1,120.1,120.1,0.26,31.23
CUST-01542,106842,2023-02-27,Laptops,Asia,In-Store,1,1413.55,1413.55,0.36,508.88
CUST-01542,106841,2023-05-24,Laptops,Asia,In-Store,3,1406.57,4219.71,0.35,1476.9
CUST-01542,106840,2023-07-28,Accessories,Asia,Distributor,1,35.9,35.9,0.22,7.9
CUST-01542,106839,2023-09-03,Smartphones,Asia,Distributor,3,476.84,1430.52,0.15,214.58
CUST-01542,106838,2023-11-03,Laptops,Asia,Online,3,868.42,2605.26,0.27,703.42
CUST-01543,106852,2022-09-12,Smartphones,Asia,In-Store,3,430.94,1292.82,0.25,323.2
CUST-01543,106851,2022-11-23,Wearables,Asia,Online,3,182.28,546.84,0.27,147.65
CUST-01543,106850,2023-01-25,Accessories,Asia,Online,3,104.91,314.73,0.33,103.86
CUST-01543,106849,2023-05-03,Smartphones,Asia,In-Store,2,453.49,906.98,0.29,263.02
CUST-01543,106848,2023-06-25,Accessories,Asia,In-Store,1,71.37,71.37,0.42,29.98
CUST-01543,106847,2023-10-10,Smartphones,Asia,In-Store,2,839.58,1679.16,0.2,335.83
CUST-01543,106846,2024-01-15,Laptops,Asia,In-Store,1,847.49,847.49,0.21,177.97
CUST-01544,106860,2023-04-11,Smartphones,Europe,Online,1,991.23,991.23,0.29,287.46
CUST-01544,106859,2023-05-02,Laptops,Europe,Distributor,1,1035.09,1035.09,0.45,465.79
CUST-01544,106858,2023-06-14,Accessories,Europe,In-Store,3,40.18,120.54,0.27,32.55
CUST-01544,106857,2023-10-11,Laptops,Europe,Online,2,1740.11,3480.22,0.35,1218.08
CUST-01544,106856,2024-01-10,Laptops,Europe,Distributor,1,1079.0,1079.0,0.31,334.49
CUST-01544,106855,2024-01-26,Laptops,Europe,Online,1,1047.69,1047.69,0.39,408.6
CUST-01544,106854,2024-05-21,Accessories,Europe,Online,3,82.51,247.53,0.25,61.88
CUST-01544,106853,2024-09-04,Wearables,Europe,Distributor,1,304.93,304.93,0.41,125.02
CUST-01545,106864,2023-07-14,Wearables,North America,Distributor,3,323.67,971.01,0.43,417.53
CUST-01545,106863,2023-11-10,Wearables,North America,Distributor,1,231.73,231.73,0.25,57.93
CUST-01545,106862,2024-01-30,Smartphones,North America,In-Store,3,894.46,2683.38,0.4,1073.35
CUST-01545,106861,2024-04-27,Smartphones,North America,Online,1,529.59,529.59,0.2,105.92
CUST-01546,106865,2023-02-11,Smartphones,North America,In-Store,1,580.0,580.0,0.26,150.8
CUST-01547,106867,2023-02-09,Laptops,Asia,Online,3,752.08,2256.24,0.18,406.12
CUST-01547,106866,2023-04-13,Laptops,Asia,Distributor,1,825.96,825.96,0.17,140.41
CUST-01548,106870,2023-01-20,Wearables,North America,Distributor,3,82.61,247.83,0.37,91.7
CUST-01548,106869,2023-04-19,Accessories,North America,Online,1,45.15,45.15,0.17,7.68
CUST-01548,106868,2023-07-16,Smartphones,North America,In-Store,3,984.69,2954.07,0.22,649.9
CUST-01549,106878,2023-10-23,Accessories,Asia,In-Store,3,74.64,223.92,0.17,38.07
CUST-01549,106877,2023-11-25,Wearables,Asia,Online,1,387.62,387.62,0.41,158.92
CUST-01549,106876,2023-12-24,Smartphones,Asia,Distributor,2,798.85,1597.7,0.26,415.4
CUST-01549,106875,2024-01-25,Laptops,Asia,In-Store,1,786.94,786.94,0.33,259.69
CUST-01549,106874,2024-03-05,Wearables,Asia,Online,1,96.19,96.19,0.39,37.51
CUST-01549,106873,2024-04-09,Laptops,Asia,In-Store,2,803.56,1607.12,0.22,353.57
CUST-01549,106872,2024-07-16,Wearables,Asia,Online,1,287.9,287.9,0.28,80.61
CUST-01549,106871,2024-09-22,Laptops,Asia,Distributor,2,832.08,1664.16,0.22,366.12
CUST-01550,106879,2024-12-12,Accessories,Europe,In-Store,1,145.74,145.74,0.35,51.01
CUST-01551,106885,2023-07-28,Smartphones,Asia,Distributor,2,769.55,1539.1,0.42,646.42
CUST-01551,106884,2023-09-22,Smartphones,Asia,In-Store,2,787.54,1575.08,0.19,299.27
CUST-01551,106883,2023-11-09,Wearables,Asia,Online,1,87.12,87.12,0.19,16.55
CUST-01551,106882,2024-02-06,Smartphones,Asia,In-Store,3,459.0,1377.0,0.41,564.57
CUST-01551,106881,2024-03-30,Accessories,Asia,In-Store,1,145.8,145.8,0.18,26.24
CUST-01551,106880,2024-06-05,Wearables,Asia,In-Store,3,234.64,703.92,0.42,295.65
CUST-01552,106893,2021-12-20,Smartphones,Europe,Distributor,3,880.77,2642.31,0.18,475.62
CUST-01552,106892,2022-04-18,Wearables,Europe,Distributor,2,267.77,535.54,0.35,187.44
CUST-01552,106891,2022-06-22,Wearables,Europe,Distributor,3,153.95,461.85,0.2,92.37
CUST-01552,106890,2022-07-22,Laptops,Europe,In-Store,3,946.06,2838.18,0.34,964.98
CUST-01552,106889,2022-08-15,Smartphones,Europe,Online,3,563.61,1690.83,0.19,321.26
CUST-01552,106888,2022-10-08,Laptops,Europe,In-Store,2,1577.27,3154.54,0.19,599.36
CUST-01552,106887,2023-01-10,Laptops,Europe,Online,3,1262.2,3786.6,0.17,643.72
CUST-01552,106886,2023-02-07,Laptops,Europe,Online,2,916.05,1832.1,0.32,586.27
CUST-01553,106898,2023-05-23,Smartphones,Africa,In-Store,3,1083.85,3251.55,0.41,1333.14
CUST-01553,106897,2023-08-27,Laptops,Africa,In-Store,3,1573.84,4721.52,0.29,1369.24
CUST-01553,106896,2023-12-02,Smartphones,Africa,In-Store,2,886.51,1773.02,0.22,390.06
CUST-01553,106895,2024-01-09,Wearables,Africa,Distributor,2,202.48,404.96,0.15,60.74
CUST-01553,106894,2024-03-21,Accessories,Africa,Online,3,139.69,419.07,0.3,125.72
CUST-01554,106899,2023-12-20,Laptops,Europe,Online,3,761.14,2283.42,0.37,844.87
CUST-01555,106906,2022-03-31,Wearables,North America,Distributor,1,243.27,243.27,0.44,107.04
CUST-01555,106905,2022-07-04,Accessories,North America,Distributor,1,71.52,71.52,0.36,25.75
CUST-01555,106904,2022-09-12,Smartphones,North America,In-Store,1,1054.16,1054.16,0.35,368.96
CUST-01555,106903,2023-01-06,Wearables,North America,In-Store,2,300.67,601.34,0.19,114.25
CUST-01555,106902,2023-02-26,Accessories,North America,Distributor,1,100.72,100.72,0.27,27.19
CUST-01555,106901,2023-06-24,Accessories,North America,In-Store,3,92.45,277.35,0.17,47.15
CUST-01555,106900,2023-09-16,Accessories,North America,Online,1,116.05,116.05,0.31,35.98
CUST-01556,106913,2021-09-17,Smartphones,Europe,Distributor,3,1061.44,3184.32,0.45,1432.94
CUST-01556,106912,2021-10-14,Accessories,Europe,In-Store,3,32.4,97.2,0.42,40.82
CUST-01556,106911,2021-12-24,Smartphones,Europe,Online,2,848.56,1697.12,0.28,475.19
CUST-01556,106910,2022-03-18,Smartphones,Europe,Online,1,652.73,652.73,0.32,208.87
CUST-01556,106909,2022-06-20,Accessories,Europe,In-Store,1,122.22,122.22,0.2,24.44
CUST-01556,106908,2022-10-04,Accessories,Europe,Online,3,77.19,231.57,0.32,74.1
CUST-01556,106907,2023-01-08,Smartphones,Europe,In-Store,2,812.9,1625.8,0.27,438.97
CUST-01557,106920,2023-02-26,Smartphones,Europe,Online,3,919.23,2757.69,0.45,1240.96
CUST-01557,106919,2023-06-04,Accessories,Europe,Distributor,3,22.64,67.92,0.27,18.34
CUST-01557,106918,2023-07-30,Laptops,Europe,Online,1,1263.52,1263.52,0.42,530.68
CUST-01557,106917,2023-11-04,Wearables,Europe,In-Store,3,397.96,1193.88,0.21,250.71
CUST-01557,106916,2023-11-24,Wearables,Europe,Distributor,3,86.68,260.04,0.33,85.81
CUST-01557,106915,2023-12-27,Wearables,Europe,Distributor,1,261.38,261.38,0.22,57.5
CUST-01557,106914,2024-03-03,Laptops,Europe,Online,3,1626.9,4880.7,0.2,976.14
CUST-01558,106926,2022-11-28,Accessories,Europe,Online,2,83.44,166.88,0.29,48.4
CUST-01558,106925,2023-02-16,Wearables,Europe,Distributor,1,237.21,237.21,0.2,47.44
CUST-01558,106924,2023-05-24,Laptops,Europe,In-Store,3,1001.45,3004.35,0.27,811.17
CUST-01558,106923,2023-06-17,Smartphones,Europe,In-Store,3,981.77,2945.31,0.4,1178.12
CUST-01558,106922,2023-09-22,Accessories,Europe,Distributor,1,83.39,83.39,0.22,18.35
CUST-01558,106921,2023-12-07,Wearables,Europe,Distributor,3,104.89,314.67,0.19,59.79
CUST-01559,106932,2023-06-16,Wearables,Asia,In-Store,2,316.11,632.22,0.16,101.16
CUST-01559,106931,2023-08-28,Smartphones,Asia,In-Store,1,959.86,959.86,0.45,431.94
CUST-01559,106930,2023-09-18,Smartphones,Asia,In-Store,2,1057.16,2114.32,0.25,528.58
CUST-01559,106929,2023-11-03,Accessories,Asia,In-Store,1,116.71,116.71,0.17,19.84
CUST-01559,106928,2023-11-22,Laptops,Asia,In-Store,3,1202.61,3607.83,0.35,1262.74
CUST-01559,106927,2023-12-07,Laptops,Asia,In-Store,2,953.86,1907.72,0.35,667.7
CUST-01560,106934,2023-04-27,Wearables,North America,Online,3,181.85,545.55,0.36,196.4
CUST-01560,106933,2023-08-23,Wearables,North America,In-Store,3,348.98,1046.94,0.4,418.78
CUST-01561,106942,2021-11-03,Laptops,Europe,In-Store,2,1501.74,3003.48,0.25,750.87
